raw_match_row,population,physical_plate_id,scan_id,archive_id,filename_scan,observatory,series,science_series,same_science_series,coverage_class,edge_distance_arcsec,exposure_index,exposure_start_utc,exposure_end_utc,exposure_duration_seconds,timing_source,relation_to_common_overlap,gap_seconds,gap_hours,comparison_overlap_seconds,file_size,fits_checksum,already_acquired_v079,within_1h,within_2h,within_6h,within_24h
293470,PRIMARY_424,7280,9429,101,DR4/scans/HAM-LA/LA07747_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-03-15T20:59:27+00:00,1952-03-15T21:06:26+00:00,419.0,CACHED_UT_END,PRECEDING,54171603.0,15047.6675,0.0,427155840,TEp0U9o0TCo0T9o0,False,False,False,False,False
293470,PRIMARY_424,7279,9427,101,DR4/scans/HAM-LA/LA07746_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-03-15T20:46:59+00:00,1952-03-15T20:53:58+00:00,419.0,CACHED_UT_END,PRECEDING,54172351.0,15047.875277777777,0.0,424540800,1LDZ2LCX1LCX1LCX,False,False,False,False,False
293470,PRIMARY_424,7278,9425,101,DR4/scans/HAM-LA/LA07745_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-03-15T20:36:01+00:00,1952-03-15T20:41:00+00:00,299.0,CACHED_UT_END,PRECEDING,54173129.0,15048.091388888888,0.0,197536320,MUAfNS4eMS9eMS9e,False,False,False,False,False
293470,PRIMARY_424,7275,9419,101,DR4/scans/HAM-LA/LA07742_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-03-14T19:50:35+00:00,1952-03-14T19:57:33+00:00,418.0,CACHED_UT_END,PRECEDING,54262136.0,15072.815555555555,0.0,429900480,SgkaTZjSSfjYSZjY,False,False,False,False,False
293470,PRIMARY_424,7274,9417,101,DR4/scans/HAM-LA/LA07741_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-03-14T19:38:36+00:00,1952-03-14T19:43:36+00:00,300.0,CACHED_UT_END,PRECEDING,54262973.0,15073.048055555555,0.0,197536320,hWLKjTKIhTKIhTKI,False,False,False,False,False
293470,PRIMARY_424,7262,9395,101,DR4/scans/HAM-LA/LA07729_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-02-25T20:27:27+00:00,1952-02-25T20:34:26+00:00,419.0,CACHED_UT_END,PRECEDING,55815123.0,15504.200833333334,0.0,197536320,lbADlb6DlbADlb3D,False,False,False,False,False
293470,PRIMARY_424,7261,9393,101,DR4/scans/HAM-LA/LA07728_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-02-25T20:15:58+00:00,1952-02-25T20:20:58+00:00,300.0,CACHED_UT_END,PRECEDING,55815931.0,15504.425277777778,0.0,197536320,bWXAbWW5bWWAbWW3,False,False,False,False,False
293470,PRIMARY_424,7260,9391,101,DR4/scans/HAM-LA/LA07727_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-02-25T18:50:42+00:00,1952-02-25T20:05:30+00:00,4488.0,CACHED_UT_END,PRECEDING,55816859.0,15504.683055555555,0.0,1312346880,WIZFaFWFZFWFaFWF,False,False,False,False,False
293470,PRIMARY_424,8162,10621,101,DR4/scans/HAM-LA/LA08648_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-09-18T01:54:11+00:00,1955-09-18T01:58:10+00:00,239.0,CACHED_UT_END,FOLLOWING,56523763.0,15701.045277777777,0.0,427711680,UoXjVlWhUlWhUlWh,False,False,False,False,False
293470,PRIMARY_424,8162,10621,101,DR4/scans/HAM-LA/LA08648_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-09-18T01:58:25+00:00,1955-09-18T02:06:24+00:00,479.0,CACHED_UT_END,FOLLOWING,56524017.0,15701.115833333333,0.0,427711680,UoXjVlWhUlWhUlWh,False,False,False,False,False
293470,PRIMARY_424,8163,10622,101,DR4/scans/HAM-LA/LA08649_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-09-18T02:16:07+00:00,1955-09-18T02:20:07+00:00,240.0,CACHED_UT_END,FOLLOWING,56525079.0,15701.410833333333,0.0,427161600,9Iqf99oe9Goe99oe,False,False,False,False,False
293470,PRIMARY_424,8163,10622,101,DR4/scans/HAM-LA/LA08649_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-09-18T02:21:06+00:00,1955-09-18T02:29:05+00:00,479.0,CACHED_UT_END,FOLLOWING,56525378.0,15701.493888888888,0.0,427161600,9Iqf99oe9Goe99oe,False,False,False,False,False
293470,PRIMARY_424,8202,10685,101,DR4/scans/HAM-LA/LA08690_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-09-24T01:35:35+00:00,1955-09-24T01:39:34+00:00,239.0,CACHED_UT_END,FOLLOWING,57041047.0,15844.735277777778,0.0,427161600,3Fri5DoZ3Dof3DoZ,False,False,False,False,False
293470,PRIMARY_424,8202,10685,101,DR4/scans/HAM-LA/LA08690_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-09-24T01:39:49+00:00,1955-09-24T01:47:48+00:00,479.0,CACHED_UT_END,FOLLOWING,57041301.0,15844.805833333334,0.0,427161600,3Fri5DoZ3Dof3DoZ,False,False,False,False,False
293470,PRIMARY_424,8203,10686,101,DR4/scans/HAM-LA/LA08691_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-09-24T01:54:32+00:00,1955-09-24T01:58:31+00:00,239.0,CACHED_UT_END,FOLLOWING,57042184.0,15845.051111111112,0.0,427161600,WaiAYXi5WaiAWUi3,False,False,False,False,False
293470,PRIMARY_424,8203,10686,101,DR4/scans/HAM-LA/LA08691_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-09-24T01:59:31+00:00,1955-09-24T02:07:29+00:00,478.0,CACHED_UT_END,FOLLOWING,57042483.0,15845.134166666667,0.0,427161600,WaiAYXi5WaiAWUi3,False,False,False,False,False
293470,PRIMARY_424,8204,10687,101,DR4/scans/HAM-LA/LA08692_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-09-27T03:02:31+00:00,1955-09-27T03:06:30+00:00,239.0,CACHED_UT_END,FOLLOWING,57305463.0,15918.184166666666,0.0,427161600,lA5Cl92ClA2Cl72C,False,False,False,False,False
293470,PRIMARY_424,8204,10687,101,DR4/scans/HAM-LA/LA08692_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-09-27T03:07:00+00:00,1955-09-27T03:14:58+00:00,478.0,CACHED_UT_END,FOLLOWING,57305732.0,15918.25888888889,0.0,427161600,lA5Cl92ClA2Cl72C,False,False,False,False,False
293470,PRIMARY_424,8205,10688,101,DR4/scans/HAM-LA/LA08693_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-09-27T03:29:26+00:00,1955-09-27T03:33:25+00:00,239.0,CACHED_UT_END,FOLLOWING,57307078.0,15918.632777777777,0.0,427161600,lnACom89lmAAlm79,False,False,False,False,False
293470,PRIMARY_424,8205,10688,101,DR4/scans/HAM-LA/LA08693_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-09-27T03:33:55+00:00,1955-09-27T03:36:55+00:00,180.0,CACHED_UT_END,FOLLOWING,57307347.0,15918.7075,0.0,427161600,lnACom89lmAAlm79,False,False,False,False,False
293470,PRIMARY_424,7258,9387,101,DR4/scans/HAM-LA/LA07725_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-01-18T22:21:57+00:00,1952-01-18T22:28:56+00:00,419.0,CACHED_UT_END,PRECEDING,59091453.0,16414.2925,0.0,198313920,QYEGTW9GQWEGQW9G,False,False,False,False,False
293470,PRIMARY_424,7257,9385,101,DR4/scans/HAM-LA/LA07724_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1952-01-18T22:08:59+00:00,1952-01-18T22:13:59+00:00,300.0,CACHED_UT_END,PRECEDING,59092350.0,16414.541666666668,0.0,197536320,0708360706070607,False,False,False,False,False
293470,PRIMARY_424,8218,10712,101,DR4/scans/HAM-LA/LA08706_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-10-19T01:02:07+00:00,1955-10-19T01:10:05+00:00,478.0,CACHED_UT_END,FOLLOWING,59199039.0,16444.1775,0.0,426888000,We7NZb5MWb5MWb5M,False,False,False,False,False
293470,PRIMARY_424,8218,10712,101,DR4/scans/HAM-LA/LA08706_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-10-19T01:10:20+00:00,1955-10-19T01:14:19+00:00,239.0,CACHED_UT_END,FOLLOWING,59199532.0,16444.314444444444,0.0,426888000,We7NZb5MWb5MWb5M,False,False,False,False,False
293470,PRIMARY_424,8219,10713,101,DR4/scans/HAM-LA/LA08707_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-10-19T01:27:02+00:00,1955-10-19T01:35:01+00:00,479.0,CACHED_UT_END,FOLLOWING,59200534.0,16444.592777777776,0.0,426165120,Z7dVa7ZTU7dTZ7ZT,False,False,False,False,False
293470,PRIMARY_424,8219,10713,101,DR4/scans/HAM-LA/LA08707_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-10-19T01:35:16+00:00,1955-10-19T01:39:15+00:00,239.0,CACHED_UT_END,FOLLOWING,59201028.0,16444.73,0.0,426165120,Z7dVa7ZTU7dTZ7ZT,False,False,False,False,False
293470,PRIMARY_424,7255,9383,101,DR4/scans/HAM-LA/LA07722_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-12-29T18:39:24+00:00,1951-12-29T22:08:51+00:00,12567.0,CACHED_UT_END,PRECEDING,60820658.0,16894.62722222222,0.0,1312346880,kbKIkbKFkbKFkbKF,False,False,False,False,False
293470,PRIMARY_424,8229,10732,101,DR4/scans/HAM-LA/LA08717_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-11-16T22:48:09+00:00,1955-11-16T22:52:08+00:00,239.0,CACHED_UT_END,FOLLOWING,61696601.0,17137.944722222222,0.0,427161600,HgCmKfAkHfAkHfAk,False,False,False,False,False
293470,PRIMARY_424,8229,10732,101,DR4/scans/HAM-LA/LA08717_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-11-16T22:52:23+00:00,1955-11-16T23:00:22+00:00,479.0,CACHED_UT_END,FOLLOWING,61696855.0,17138.015277777777,0.0,427161600,HgCmKfAkHfAkHfAk,False,False,False,False,False
293470,PRIMARY_424,8230,10733,101,DR4/scans/HAM-LA/LA08718_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-11-16T23:12:05+00:00,1955-11-16T23:15:04+00:00,179.0,CACHED_UT_END,FOLLOWING,61698037.0,17138.34361111111,0.0,425269440,4eFc5ZFZ4dFb4ZFZ,False,False,False,False,False
293470,PRIMARY_424,8230,10733,101,DR4/scans/HAM-LA/LA08718_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-11-16T23:16:04+00:00,1955-11-16T23:22:03+00:00,359.0,CACHED_UT_END,FOLLOWING,61698276.0,17138.41,0.0,425269440,4eFc5ZFZ4dFb4ZFZ,False,False,False,False,False
293470,PRIMARY_424,7246,9373,101,DR4/scans/HAM-LA/LA07713_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-11-26T23:23:45+00:00,1951-11-26T23:28:44+00:00,299.0,CACHED_UT_END,PRECEDING,63667065.0,17685.295833333334,0.0,428529600,gAcJg3aIgAaIg3aI,False,False,False,False,False
293470,PRIMARY_424,8253,10771,101,DR4/scans/HAM-LA/LA08741_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1955-12-12T19:41:08+00:00,1955-12-12T19:49:37+00:00,509.0,CACHED_UT_END,FOLLOWING,63931780.0,17758.827777777777,0.0,425816640,5W2N8T2L5T2L5T2L,False,False,False,False,False
293470,PRIMARY_424,8253,10771,101,DR4/scans/HAM-LA/LA08741_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1955-12-12T19:50:07+00:00,1955-12-12T19:54:06+00:00,239.0,CACHED_UT_END,FOLLOWING,63932319.0,17758.9775,0.0,425816640,5W2N8T2L5T2L5T2L,False,False,False,False,False
293470,PRIMARY_424,8261,10786,101,DR4/scans/HAM-LA/LA08749_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-03T18:06:39+00:00,1956-01-03T18:14:38+00:00,479.0,CACHED_UT_END,FOLLOWING,65826911.0,18285.253055555557,0.0,427161600,5ZamAXYm7XamAXWm,False,False,False,False,False
293470,PRIMARY_424,8261,10786,101,DR4/scans/HAM-LA/LA08749_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-01-03T18:15:08+00:00,1956-01-03T18:19:07+00:00,239.0,CACHED_UT_END,FOLLOWING,65827420.0,18285.394444444446,0.0,427161600,5ZamAXYm7XamAXWm,False,False,False,False,False
293470,PRIMARY_424,8262,10787,101,DR4/scans/HAM-LA/LA08750_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-03T18:30:35+00:00,1956-01-03T18:36:34+00:00,359.0,CACHED_UT_END,FOLLOWING,65828347.0,18285.651944444446,0.0,425992320,1X6b2U5Z1U5b1U5Z,False,False,False,False,False
293470,PRIMARY_424,8262,10787,101,DR4/scans/HAM-LA/LA08750_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-01-03T18:37:04+00:00,1956-01-03T18:40:04+00:00,180.0,CACHED_UT_END,FOLLOWING,65828736.0,18285.76,0.0,425992320,1X6b2U5Z1U5b1U5Z,False,False,False,False,False
293470,PRIMARY_424,7245,9371,101,DR4/scans/HAM-LA/LA07712_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-28T22:09:17+00:00,1951-10-28T22:19:15+00:00,598.0,CACHED_UT_END,PRECEDING,66176834.0,18382.45388888889,0.0,427155840,57o555m455m455m4,False,False,False,False,False
293470,PRIMARY_424,7244,9370,101,DR4/scans/HAM-LA/LA07711_y.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-28T21:54:19+00:00,1951-10-28T22:00:18+00:00,359.0,CACHED_UT_END,PRECEDING,66177971.0,18382.769722222223,0.0,426124800,9QYZHPYZ9PYZGPYZ,False,False,False,False,False
293470,PRIMARY_424,7240,9361,101,DR4/scans/HAM-LA/LA07707_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-27T22:52:26+00:00,1951-10-27T22:57:26+00:00,300.0,CACHED_UT_END,PRECEDING,66260943.0,18405.8175,0.0,197536320,ZhHlZe9lZeElZe9l,False,False,False,False,False
293470,PRIMARY_424,7239,9360,101,DR4/scans/HAM-LA/LA07706_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-27T22:38:09+00:00,1951-10-27T22:47:07+00:00,538.0,CACHED_UT_END,PRECEDING,66261562.0,18405.989444444444,0.0,199074240,9kMgAjKZ4jKf9jKZ,False,False,False,False,False
293470,PRIMARY_424,7235,9354,101,DR4/scans/HAM-LA/LA07702_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-26T22:47:04+00:00,1951-10-26T22:54:03+00:00,419.0,CACHED_UT_END,PRECEDING,66347546.0,18429.873888888887,0.0,198158400,KEkANCh1KCh8KCh8,False,False,False,False,False
293470,PRIMARY_424,7234,9352,101,DR4/scans/HAM-LA/LA07701_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-26T22:33:06+00:00,1951-10-26T22:40:05+00:00,419.0,CACHED_UT_END,PRECEDING,66348384.0,18430.106666666667,0.0,198866880,b3SZd3QZb3QZb3QZ,False,False,False,False,False
293470,PRIMARY_424,8266,10791,101,DR4/scans/HAM-LA/LA08754_y.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-10T18:02:04+00:00,1956-01-10T19:56:46+00:00,6882.0,CACHED_UT_END,FOLLOWING,66431436.0,18453.176666666666,0.0,1320577920,5h1F7g195g1C5g19,False,False,False,False,False
293470,PRIMARY_424,7225,9340,101,DR4/scans/HAM-LA/LA07690_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-24T22:45:27+00:00,1951-10-24T22:53:26+00:00,479.0,CACHED_UT_END,PRECEDING,66520383.0,18477.884166666667,0.0,424635840,fDmMhBmKfBmKfBmK,False,False,False,False,False
293470,PRIMARY_424,7224,9338,101,DR4/scans/HAM-LA/LA07689_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-24T22:28:00+00:00,1951-10-24T22:33:59+00:00,359.0,CACHED_UT_END,PRECEDING,66521550.0,18478.208333333332,0.0,197536320,9XZPDWYP9WYPAWYP,False,False,False,False,False
293470,PRIMARY_424,7155,9267,101,DR4/scans/HAM-LA/LA07620a_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-07T23:23:52+00:00,1951-10-07T23:35:50+00:00,718.0,CACHED_UT_END,PRECEDING,67986639.0,18885.1775,0.0,431798400,3RQn4ROn3ROn3ROn,False,False,False,False,False
293470,PRIMARY_424,7154,9265,101,DR4/scans/HAM-LA/LA07620_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-07T23:09:55+00:00,1951-10-07T23:16:53+00:00,418.0,CACHED_UT_END,PRECEDING,67987776.0,18885.493333333332,0.0,197536320,IAgaI2ZXI8daI8ZW,False,False,False,False,False
293470,PRIMARY_424,8271,10799,101,DR4/scans/HAM-LA/LA08759_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-29T17:13:47+00:00,1956-01-29T18:13:08+00:00,3561.0,CACHED_UT_END,FOLLOWING,68070139.0,18908.371944444443,0.0,424546560,26EA56E226E926E9,False,False,False,False,False
293470,PRIMARY_424,8270,10798,101,DR4/scans/HAM-LA/LA08758_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-29T17:45:12+00:00,1956-01-29T17:53:11+00:00,479.0,CACHED_UT_END,FOLLOWING,68072024.0,18908.895555555555,0.0,427161600,fFWai9VVfCVZf9VZ,False,False,False,False,False
293470,PRIMARY_424,8270,10798,101,DR4/scans/HAM-LA/LA08758_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-01-29T17:53:41+00:00,1956-01-29T17:57:40+00:00,239.0,CACHED_UT_END,FOLLOWING,68072533.0,18909.036944444444,0.0,427161600,fFWai9VVfCVZf9VZ,False,False,False,False,False
293470,PRIMARY_424,8271,10799,101,DR4/scans/HAM-LA/LA08759_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-01-29T18:07:09+00:00,1956-01-29T18:16:37+00:00,568.0,CACHED_UT_END,FOLLOWING,68073341.0,18909.261388888888,0.0,424546560,26EA56E226E926E9,False,False,False,False,False
293470,PRIMARY_424,7148,9256,101,DR4/scans/HAM-LA/LA07614_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-06T23:17:50+00:00,1951-10-06T23:30:48+00:00,778.0,CACHED_UT_END,PRECEDING,68073341.0,18909.261388888888,0.0,427155840,hHj4hFj4hFj4hFj4,False,False,False,False,False
293470,PRIMARY_424,7147,9254,101,DR4/scans/HAM-LA/LA07613_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-06T23:03:52+00:00,1951-10-06T23:10:51+00:00,419.0,CACHED_UT_END,PRECEDING,68074538.0,18909.59388888889,0.0,198866880,TalaVYlaTalaTYla,False,False,False,False,False
293470,PRIMARY_424,8273,10801,101,DR4/scans/HAM-LA/LA08761_y.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-29T18:32:05+00:00,1956-01-29T19:31:55+00:00,3590.0,CACHED_UT_END,FOLLOWING,68074837.0,18909.676944444444,0.0,1320577920,0CGV09ET0AET09ET,False,False,False,False,False
293470,PRIMARY_424,8277,10805,101,DR4/scans/HAM-LA/LA08765_y.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-01-31T17:57:17+00:00,1956-01-31T20:56:48+00:00,10771.0,CACHED_UT_END,FOLLOWING,68245549.0,18957.096944444445,0.0,1320575040,9Xn9AVm99Vm9AVm9,False,False,False,False,False
293470,PRIMARY_424,7117,9219,101,DR4/scans/HAM-LA/LA07583_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-04T23:03:45+00:00,1951-10-04T23:10:44+00:00,419.0,CACHED_UT_END,PRECEDING,68247345.0,18957.595833333333,0.0,197536320,nHdTnHdTnHdTnHdT,False,False,False,False,False
293470,PRIMARY_424,8279,10806,101,DR4/scans/HAM-LA/LA08767_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-02-01T18:11:18+00:00,1956-02-01T20:10:59+00:00,7181.0,CACHED_UT_END,FOLLOWING,68332790.0,18981.330555555556,0.0,1312346880,9njcAkga4kga9kga,False,False,False,False,False
293470,PRIMARY_424,7090,9180,101,DR4/scans/HAM-LA/LA07557_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-02T23:55:30+00:00,1951-10-03T00:07:28+00:00,718.0,CACHED_UT_END,PRECEDING,68416741.0,19004.65027777778,0.0,424540800,73nYA3nY73nYA3nY,False,False,False,False,False
293470,PRIMARY_424,7089,9178,101,DR4/scans/HAM-LA/LA07556_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-10-02T23:32:34+00:00,1951-10-02T23:40:32+00:00,478.0,CACHED_UT_END,PRECEDING,68418357.0,19005.099166666667,0.0,198158400,NkgiNjfgNjfgNjfg,False,False,False,False,False
293470,PRIMARY_424,8282,10811,101,DR4/scans/HAM-LA/LA08770_y.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-02-06T18:03:37+00:00,1956-02-06T19:39:22+00:00,5745.0,CACHED_UT_END,FOLLOWING,68764329.0,19101.2025,0.0,1320575040,EAXVH9WUEAWUE9WU,False,False,False,False,False
293470,PRIMARY_424,8283,10812,101,DR4/scans/HAM-LA/LA08771_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-02-11T18:55:46+00:00,1956-02-11T19:01:45+00:00,359.0,CACHED_UT_END,FOLLOWING,69199458.0,19222.071666666667,0.0,427155840,HRKRHOHRHOHRHOHR,False,False,False,False,False
293470,PRIMARY_424,7048,9134,101,DR4/scans/HAM-LA/LA07515_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-09-10T01:03:59+00:00,1951-09-10T01:13:58+00:00,599.0,CACHED_UT_END,PRECEDING,70399951.0,19555.541944444445,0.0,197536320,RKflTHclRHclRHcl,False,False,False,False,False
293470,PRIMARY_424,7044,9128,101,DR4/scans/HAM-LA/LA07511_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1951-09-09T00:53:57+00:00,1951-09-09T01:03:56+00:00,599.0,CACHED_UT_END,PRECEDING,70486953.0,19579.709166666667,0.0,197536320,7hEaAfCY7fCaAfCY,False,False,False,False,False
293470,PRIMARY_424,8284,10814,101,DR4/scans/HAM-LA/LA08772_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-03-03T19:03:57+00:00,1956-03-03T19:11:55+00:00,478.0,CACHED_UT_END,FOLLOWING,71014349.0,19726.208055555555,0.0,427161600,XK8AaI83RI8AXI83,False,False,False,False,False
293470,PRIMARY_424,8284,10814,101,DR4/scans/HAM-LA/LA08772_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-03-03T19:12:25+00:00,1956-03-03T19:16:25+00:00,240.0,CACHED_UT_END,FOLLOWING,71014857.0,19726.349166666667,0.0,427161600,XK8AaI83RI8AXI83,False,False,False,False,False
293470,PRIMARY_424,8285,10815,101,DR4/scans/HAM-LA/LA08773_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-03-03T19:41:51+00:00,1956-03-03T19:47:50+00:00,359.0,CACHED_UT_END,FOLLOWING,71016623.0,19726.839722222223,0.0,430007040,WPFJZMEJWMEJWMEJ,True,False,False,False,False
293470,PRIMARY_424,8285,10815,101,DR4/scans/HAM-LA/LA08773_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-03-03T19:48:20+00:00,1956-03-03T19:51:19+00:00,179.0,CACHED_UT_END,FOLLOWING,71017012.0,19726.94777777778,0.0,430007040,WPFJZMEJWMEJWMEJ,True,False,False,False,False
293470,PRIMARY_424,8286,10816,101,DR4/scans/HAM-LA/LA08774_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-03-11T19:39:19+00:00,1956-03-11T19:45:18+00:00,359.0,CACHED_UT_END,FOLLOWING,71707671.0,19918.7975,0.0,425272320,na4EoS29nY2CnY29,False,False,False,False,False
293470,PRIMARY_424,8286,10816,101,DR4/scans/HAM-LA/LA08774_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-03-11T19:46:17+00:00,1956-03-11T19:49:17+00:00,180.0,CACHED_UT_END,FOLLOWING,71708089.0,19918.91361111111,0.0,425272320,na4EoS29nY2CnY29,False,False,False,False,False
293470,PRIMARY_424,8287,10817,101,DR4/scans/HAM-LA/LA08775_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1956-03-11T19:59:15+00:00,1956-03-11T20:07:14+00:00,479.0,CACHED_UT_END,FOLLOWING,71708867.0,19919.129722222224,0.0,427161600,eLG8eK95eKE5eK95,False,False,False,False,False
293470,PRIMARY_424,8287,10817,101,DR4/scans/HAM-LA/LA08775_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,2,1956-03-11T20:07:44+00:00,1956-03-11T20:11:43+00:00,239.0,CACHED_UT_END,FOLLOWING,71709376.0,19919.27111111111,0.0,427161600,eLG8eK95eKE5eK95,False,False,False,False,False
